ens_gene	Symbol	Uniq_syms	entrez	Gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000082399.1	NA	ENSMUSG00000082399.1	NA	NA	7.747707720044164	0.008582816683640108	0.09378973940669061	0.42071469886805934	NA
ENSMUSG00000117257.1	Gm4948	Gm4948	240160	trans-2,3-enoyl-CoA reductase pseudogene	2.065244011554138	-0.005445106424334396	0.09931956031944957	0.42072144062362393	NA
ENSMUSG00000070780.11	Rbm47	Rbm47	245945	RNA binding motif protein 47	495.968551689898	0.023102530654387176	0.06524077082420897	0.42075973014017537	0.8629291376218248
ENSMUSG00000097148.2	NA	ENSMUSG00000097148.2	NA	NA	2.1564093258520725	0.00577379821326962	0.09874795316085386	0.4207753211549172	NA
ENSMUSG00000091337.3	Eid1	Eid1	58521	EP300 interacting inhibitor of differentiation 1	507.70657649662405	-0.02431785364886623	0.06258760644507129	0.4208301633669376	0.8629291376218248
ENSMUSG00000025102.14	3110040N11Rik	3110040N11Rik	67290	RIKEN cDNA 3110040N11 gene	1013.8113336660991	0.025494707222996342	0.059663685532622496	0.4208631320808291	0.8629291376218248
ENSMUSG00000067872.2	Ccdc87	Ccdc87	399599	coiled-coil domain containing 87	1.4548344648950013	0.003668515973380717	0.10263538686535188	0.42089367322375926	NA
ENSMUSG00000026288.14	Inpp5d	Inpp5d	16331	inositol polyphosphate-5-phosphatase D	6062.256106791109	-0.026896771728320234	0.05455893720773848	0.4209457836989876	0.8629291376218248
ENSMUSG00000099878.1	Gm28178	Gm28178	102634661	predicted gene 28178	8.055427384792761	-0.00674865777898522	0.0970279351703869	0.42097056621933704	NA
ENSMUSG00000059439.15	Bcas3	Bcas3	192197	BCAS3 microtubule associated cell migration factor	1744.5884069611832	0.02623647793987157	0.0573671101030939	0.4209742391617389	0.8629291376218248
ENSMUSG00000051550.10	Zfp579	Zfp579	68490	zinc finger protein 579	203.00992432084007	0.021586145660831328	0.06834048699610834	0.4210082182934613	0.8629291376218248
ENSMUSG00000116863.1	NA	ENSMUSG00000116863.1	NA	NA	9.353669313415335	0.007954280203119148	0.09488050503998471	0.42108547672202706	NA
ENSMUSG00000116639.1	NA	ENSMUSG00000116639.1	NA	NA	53.99981773590298	0.01405217516645771	0.08403985815590627	0.42111146813783673	0.8629291376218248
ENSMUSG00000023942.15	Slc29a1	Slc29a1	63959	solute carrier family 29 (nucleoside transporters), member 1	1104.433483468929	0.02677587582750926	0.05512173967282595	0.4211600610884162	0.8629291376218248
ENSMUSG00000001520.12	Nrip2	Nrip2	60345	nuclear receptor interacting protein 2	41.231962098381814	-0.015306177365456206	0.0815416919833307	0.4211772072984129	0.8629291376218248
ENSMUSG00000103957.1	NA	ENSMUSG00000103957.1	NA	NA	20.052841615246596	-0.011624956160661315	0.08847549593540242	0.42124171528636883	NA
ENSMUSG00000001729.14	Akt1	Akt1	11651	thymoma viral proto-oncogene 1	5466.628690449462	0.02715739663341093	0.05262526048748918	0.4212552019143101	0.8629291376218248
ENSMUSG00000087020.1	Gm16283	Gm16283	102635853	predicted gene 16283	43.94436874222622	-0.013733274132864895	0.08463832500769591	0.4212648996942652	0.8629291376218248
ENSMUSG00000044377.3	NA	ENSMUSG00000044377.3	NA	NA	48.73071282904062	-0.015450667880882537	0.08123707542358917	0.4212695979055654	0.8629291376218248
ENSMUSG00000000581.8	C1d	C1d	57316	C1D nuclear receptor co-repressor	2470.7064855808107	-0.021361986161285214	0.06876744641016228	0.4213009955539919	0.8629291376218248
ENSMUSG00000100188.1	NA	ENSMUSG00000100188.1	NA	NA	3.0288519504765814	-0.0024402142547606956	0.10807545514746979	0.4213072753266853	NA
ENSMUSG00000032363.15	Adamts7	Adamts7	108153	ADAM metallopeptidase with thrombospondin type 1 motif 7	4.941084326758956	0.006856369809461644	0.09682057643362389	0.4213440900594663	NA
ENSMUSG00000107801.1	NA	ENSMUSG00000107801.1	NA	NA	67.47073382347956	-0.014875727829056785	0.08239158648788546	0.4214179436922031	0.8630260746751279
ENSMUSG00000109658.1	NA	ENSMUSG00000109658.1	NA	NA	11.979930930123883	-0.010243109753235387	0.0908586231318185	0.42149527761603356	NA
ENSMUSG00000090194.1	NA	ENSMUSG00000090194.1	NA	NA	7.0530096358065	0.007736022645830957	0.09524553259948067	0.42154772291080045	NA
ENSMUSG00000087520.2	NA	ENSMUSG00000087520.2	NA	NA	5.387952049013688	-0.007908579468612616	0.09493646179572092	0.42159584302466024	NA
ENSMUSG00000102154.1	NA	ENSMUSG00000102154.1	NA	NA	50.32628140225703	-0.015367169200164855	0.08136704408852707	0.42171315541113236	0.8633684725043652
ENSMUSG00000067369.12	Trmt2b	Trmt2b	215201	TRM2 tRNA methyltransferase 2B	875.7535502587658	-0.025778047032168218	0.058705540993403534	0.4217244353835053	0.8633684725043652
ENSMUSG00000114869.1	NA	ENSMUSG00000114869.1	NA	NA	7.586504023511384	-0.005937157503068659	0.09842428018858451	0.4217986019305632	NA
ENSMUSG00000104093.1	A330015K06Rik	A330015K06Rik	102637797	RIKEN cDNA A330015K06 gene	1.4278835821257885	-0.004304391015295119	0.10129629400837219	0.42184062378727294	NA
ENSMUSG00000027007.16	Itprid2	Itprid2	70599	ITPR interacting domain containing 2	538.2597968567018	-0.025547064349008386	0.05935012251694078	0.4218963124015625	0.8635546117153019
ENSMUSG00000025887.10	Casp12	Casp12	12364	caspase 12	1.4686913773930892	-0.003582762258204068	0.10280953402269986	0.4219023855172984	NA
ENSMUSG00000074635.3	3110070M22Rik	3110070M22Rik	67304	RIKEN cDNA 3110070M22 gene	3.6020696051295173	0.0070321533812991825	0.09648185378451977	0.4219296489311152	NA
ENSMUSG00000078813.3	Leng1	Leng1	69757	leukocyte receptor cluster (LRC) member 1	414.7149160095725	0.02274477200028416	0.06584968509898803	0.4219546856372688	0.8635546117153019
ENSMUSG00000086719.1	NA	ENSMUSG00000086719.1	NA	NA	2.497929167522696	-0.005356198653646713	0.09942955569482005	0.42197432332783025	NA
ENSMUSG00000104864.1	NA	ENSMUSG00000104864.1	NA	NA	2.2238005222936224	0.005376247045529267	0.099392342712545	0.42204334507759006	NA
ENSMUSG00000029464.10	Gpn3	Gpn3	68080	GPN-loop GTPase 3	1116.0642026952635	0.024360136397340897	0.06232928638080975	0.42206288612827236	0.8636334659039393
ENSMUSG00000038542.14	Pcid2	Pcid2	234069	PCI domain containing 2	1038.86455050917	0.02488780676965289	0.061047771647564725	0.4221922247457181	0.8636363953408309
ENSMUSG00000026490.18	Cdc42bpa	Cdc42bpa	226751	CDC42 binding protein kinase alpha	6.281785610688161	0.007983140417146487	0.09477334007121711	0.42221631761663037	NA
ENSMUSG00000028078.14	Dclk2	Dclk2	70762	doublecortin-like kinase 2	101.43060450569018	0.016705855713053008	0.078502165437313	0.42229338206638317	0.8636363953408309
ENSMUSG00000007021.5	Syngr3	Syngr3	20974	synaptogyrin 3	111.80344360732167	0.020096887259500876	0.07126862595789112	0.4223221100644468	0.8636363953408309
ENSMUSG00000113141.1	NA	ENSMUSG00000113141.1	NA	NA	6.197300485535998	-0.007511535823884294	0.09560669711103988	0.42235991233361486	NA
ENSMUSG00000021460.17	Auh	Auh	11992	AU RNA binding protein/enoyl-coenzyme A hydratase	1698.269926516044	0.026842067692279356	0.05438488220556327	0.4223891119334807	0.8636363953408309
ENSMUSG00000023274.14	Cd4	Cd4	12504	CD4 antigen	5.025708709096454	0.006321086755806176	0.09772247326319625	0.42246164003572373	NA
ENSMUSG00000067121.2	Gm7027	Gm7027	630138	ribosomal protein L6 pseudogene	106.52102480694734	-0.019922237083175635	0.07161619728511529	0.4224806960263698	0.8636363953408309
ENSMUSG00000067995.4	Gtf2f2	Gtf2f2	68705	general transcription factor IIF, polypeptide 2	982.003062875781	-0.024382748037639526	0.06222146209510711	0.42248234118641487	0.8636363953408309
ENSMUSG00000088961.1	Gm22089	Gm22089	115487622	predicted gene, 22089	2.66938374781364	-0.005893499634976303	0.09847384566094186	0.42250154593276307	NA
ENSMUSG00000110626.1	NA	ENSMUSG00000110626.1	NA	NA	2.3361523752814723	0.004987946367204479	0.10005053149073696	0.42254727105897966	NA
ENSMUSG00000101249.1	NA	ENSMUSG00000101249.1	NA	NA	53.607921299976695	-0.01522673211971906	0.08157665268440664	0.4225549489140434	0.8636423984729567
ENSMUSG00000083390.1	Gm13121	Gm13121	100041232	high mobility group box 2 pseudogene	2.9096159407854096	-0.0055970728386758786	0.09898932979966721	0.42257305551732444	NA
ENSMUSG00000027132.3	Katnbl1	Katnbl1	72425	katanin p80 subunit B like 1	517.7529687839291	0.024542453984536396	0.06179881183244963	0.4228315987822448	0.864065364079246
ENSMUSG00000073716.6	NA	ENSMUSG00000073716.6	NA	NA	3.7209119147436267	0.006495933180915492	0.0973923528595959	0.42294911325155893	NA
ENSMUSG00000043773.5	1700048O20Rik	1700048O20Rik	69430	RIKEN cDNA 1700048O20 gene	45.62670259693411	0.014667530398523454	0.08267220538945988	0.422954949132909	0.8641749710650304
ENSMUSG00000093720.1	NA	ENSMUSG00000093720.1	NA	NA	2.456004829219493	-0.0045108572230014195	0.10088051602090203	0.423028044598113	NA
ENSMUSG00000116802.1	Gm5165	Gm5165	102640673	predicted gene 5165	291.8517940686335	0.022223788944527853	0.06680357118404573	0.4230487366540474	0.8642241495655194
ENSMUSG00000106208.1	NA	ENSMUSG00000106208.1	NA	NA	44.5235767181877	-0.015397514299869694	0.08117288931182327	0.42312303761911196	0.8642335103520369
ENSMUSG00000027387.11	Zc3h8	Zc3h8	57432	zinc finger CCCH type containing 8	326.9806916659574	0.020622071894165817	0.07008220636991254	0.4231968432979092	0.864241856593226
ENSMUSG00000032513.8	Gorasp1	Gorasp1	74498	golgi reassembly stacking protein 1	53.10023319736401	0.0163420716047072	0.07916747059958747	0.4233816698036458	0.8644768866555745
ENSMUSG00000082329.1	NA	ENSMUSG00000082329.1	NA	NA	2.8062769748378162	0.005893009529917913	0.09843237172980021	0.42360996968471293	NA
ENSMUSG00000030769.15	Slc5a11	Slc5a11	233836	solute carrier family 5 (sodium/glucose cotransporter), member 11	28.25026468423197	0.012994391435356922	0.08584121022235718	0.4236284561598788	NA
ENSMUSG00000023919.7	Cenpq	Cenpq	83815	centromere protein Q	1226.5969031575903	-0.02476524344859681	0.06114451570131385	0.42365187407171023	0.8648861381740646
ENSMUSG00000078528.2	Gm17068	Gm17068	100158259	glyceraldehyde-3-phosphate dehydrogenase pseudogene	8.767243558964209	0.008373385255985799	0.09400432340478523	0.42371561861089035	NA
ENSMUSG00000087231.7	E230016M11Rik	E230016M11Rik	320172	RIKEN cDNA E230016M11 gene	27.64026994561748	0.012857661796069658	0.08608704719081281	0.42372398255154087	NA
ENSMUSG00000103753.1	NA	ENSMUSG00000103753.1	NA	NA	68.71038617830794	-0.015283001257586564	0.08134536433799473	0.4238044844630834	0.8649479228026586
ENSMUSG00000066362.5	Rps13-ps1	Rps13-ps1	625298	ribosomal protein S13, pseudogene 1	45.06143556644548	-0.016118847130413425	0.07959724284796485	0.42382169111837276	0.8649479228026586
ENSMUSG00000031196.13	F8	F8	14069	coagulation factor VIII	13.467287108671973	-0.008172158250546116	0.09433905766867441	0.4241716668733266	NA
ENSMUSG00000000605.9	Clcn4	Clcn4	12727	chloride channel, voltage-sensitive 4	3341.5599373635014	0.026466791339933383	0.055731400674122536	0.42418035652543035	0.8652892918246987
ENSMUSG00000079429.9	Mroh2a	Mroh2a	100040766	maestro heat-like repeat family member 2A	153.2597407442777	0.020464203656670017	0.07029932925542198	0.42420138699050747	0.8652892918246987
ENSMUSG00000052446.17	Zfp961	Zfp961	234413	zinc finger protein 961	704.7217904097824	0.024426087217164015	0.06188868772002663	0.4242120184322745	0.8652892918246987
ENSMUSG00000021706.14	Zfyve16	Zfyve16	218441	zinc finger, FYVE domain containing 16	816.1891951950619	0.024946635601826205	0.06059805916604998	0.4242681764851983	0.8652892918246987
ENSMUSG00000031622.16	Sin3b	Sin3b	20467	transcriptional regulator, SIN3B (yeast)	2769.5439575742007	-0.026993142453726953	0.05231938714936771	0.42453832320407964	0.8655647491967775
ENSMUSG00000089726.2	NA	ENSMUSG00000089726.2	NA	NA	260.88501657615063	0.01718368628060154	0.07724524158547366	0.4245428908612784	0.8655647491967775
ENSMUSG00000029094.12	Afap1	Afap1	70292	actin filament associated protein 1	7.986848470836804	-0.008319755898319302	0.09405699007150198	0.4245482478750619	NA
ENSMUSG00000076496.1	Trbj2-5	Trbj2-5	100125259	T cell receptor beta joining 2-5	32.76102651324203	0.014097055258477877	0.0836475660952203	0.42475219169668577	0.865809929153001
ENSMUSG00000113106.1	NA	ENSMUSG00000113106.1	NA	NA	48.48008383999325	-0.01274760751616357	0.08620695539238606	0.4248395542140284	0.865809929153001
ENSMUSG00000027530.15	Fabp12	Fabp12	75497	fatty acid binding protein 12	1.521902023637922	-0.0036271568768220324	0.10260904601922326	0.4248631519126273	NA
ENSMUSG00000024597.11	Slc12a2	Slc12a2	20496	solute carrier family 12, member 2	194.15002323923494	-0.020879665078239157	0.06936640635172261	0.42487268465938244	0.865809929153001
ENSMUSG00000021036.10	Sptlc2	Sptlc2	20773	serine palmitoyltransferase, long chain base subunit 2	3558.481894725603	0.027048576056113292	0.04823680629004977	0.42496426230485795	0.8658542070235075
ENSMUSG00000076474.3	Trbv17	Trbv17	100124681	T cell receptor beta, variable 17	9.840427581794383	-0.006793173599178637	0.0967742088326977	0.4249859057842524	NA
ENSMUSG00000081745.1	Gm15549	Gm15549	100416244	ribosomal protein 10 pseudogene	4.251830569148336	-0.0067575189490859415	0.09683813204226686	0.42498796771372105	NA
ENSMUSG00000074731.3	Zfp345	Zfp345	545471	zinc finger protein 345	1.4629027111327848	-0.004173357347797302	0.10144972007856799	0.4249962393341607	NA
ENSMUSG00000021496.12	Pcbd2	Pcbd2	72562	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2	722.8679236621559	-0.024775371046593476	0.0608891604168295	0.4252628805198578	0.8663202410721705
ENSMUSG00000117476.1	NA	ENSMUSG00000117476.1	NA	NA	240.7969087342001	0.01834348848860584	0.07465656252782467	0.4253584273291341	0.8663725049575988
ENSMUSG00000047884.6	Klk9	Klk9	101533	kallikrein related-peptidase 9	17.042879223190955	-0.010701062262220723	0.08982134915953013	0.4254740491107971	NA
ENSMUSG00000040363.15	Bcor	Bcor	71458	BCL6 interacting corepressor	1485.6352622580323	0.026488073636327963	0.055280871125833984	0.4254774463110383	0.8663869269363934
ENSMUSG00000106883.1	NA	ENSMUSG00000106883.1	NA	NA	20.476672989625104	0.011447762766580766	0.08850632306615615	0.4254933743506943	NA
ENSMUSG00000071711.12	Mpst	Mpst	246221	mercaptopyruvate sulfurtransferase	99.98980460449167	-0.017712357061478598	0.07599500828842683	0.4255747563245343	0.8663869269363934
ENSMUSG00000022696.17	Sidt1	Sidt1	320007	SID1 transmembrane family, member 1	8032.309649750717	-0.027052216294067764	0.049995911348734844	0.425575185391715	0.8663869269363934
ENSMUSG00000074141.13	Il4i1	Il4i1	14204	interleukin 4 induced 1	19.495670839639356	0.011689582602442548	0.08806811960634647	0.42562099608398524	NA
ENSMUSG00000027381.16	Bcl2l11	Bcl2l11	12125	BCL2 like 11	1046.3100862844271	0.021514826372994865	0.06796503337420677	0.4257181687295593	0.8665357010790833
ENSMUSG00000106062.1	NA	ENSMUSG00000106062.1	NA	NA	1.9236366161095129	-0.004233325129291959	0.10131151753641982	0.4257686593306925	NA
ENSMUSG00000012211.13	Tex22	Tex22	75671	testis expressed gene 22	3.5039410436534926	0.0058628239647685884	0.09840281107242818	0.4257797177870814	NA
ENSMUSG00000020859.16	Spag9	Spag9	70834	sperm associated antigen 9	1760.432223995873	-0.022903997362913455	0.06506481919342154	0.42584458450909957	0.8666507091733373
ENSMUSG00000003273.14	Car11	Car11	12348	carbonic anhydrase 11	1.7891568742419333	-0.0042552592019216556	0.10126171660014147	0.4260376422637824	NA
ENSMUSG00000030347.6	D6Wsu163e	D6Wsu163e	28040	DNA segment, Chr 6, Wayne State University 163, expressed	508.06627454914604	0.024582239596066768	0.06124203609569174	0.42616921441839767	0.867062604424163
ENSMUSG00000000532.11	Acvr1b	Acvr1b	11479	activin A receptor, type 1B	52.233015702212484	0.015005377170876856	0.08169671571513978	0.42618687066444216	0.867062604424163
ENSMUSG00000116145.1	NA	ENSMUSG00000116145.1	NA	NA	12.508692744175844	-0.009781825890351764	0.09138548429915201	0.4262207561998775	NA
ENSMUSG00000104923.1	NA	ENSMUSG00000104923.1	NA	NA	4.466120393765801	0.007376932562756299	0.0956585432500349	0.4263930583478936	NA
ENSMUSG00000027351.14	Spred1	Spred1	114715	sprouty protein with EVH-1 domain 1, related sequence	81.56373393529802	-0.016379267801630067	0.07878668741605403	0.426394935522799	0.8671455897311797
ENSMUSG00000034829.8	Nxnl1	Nxnl1	234404	nucleoredoxin-like 1	33.29048504187093	-0.013637351195462433	0.08440166555899267	0.42645909018224937	0.8671455897311797
ENSMUSG00000115306.1	NA	ENSMUSG00000115306.1	NA	NA	2.395715294451334	-0.004710896522402205	0.1004124845181022	0.4264934711236016	NA
ENSMUSG00000062874.6	Gm4978	Gm4978	244913	ribosomal protein L7A pseudogene	9.121723646980243	-0.006022428418346947	0.09808982703295567	0.4265379790464769	NA
ENSMUSG00000054871.5	Tmem158	Tmem158	72309	transmembrane protein 158	12.504516271975369	0.011007851351280226	0.08921488444615734	0.4265525457808575	NA
ENSMUSG00000050555.9	Hyls1	Hyls1	76832	HYLS1, centriolar and ciliogenesis associated	192.0869293153559	-0.02036048298650071	0.07025549448399691	0.4265764914861176	0.8671455897311797
ENSMUSG00000021303.14	Gng4	Gng4	14706	guanine nucleotide binding protein (G protein), gamma 4	2.7165592140805406	0.004053817762547802	0.10163587524744604	0.4265965167848765	NA
ENSMUSG00000049608.8	Gpr55	Gpr55	227326	G protein-coupled receptor 55	241.70335588888486	-0.021250090099960935	0.06840898341518763	0.4266354702382939	0.8671455897311797
ENSMUSG00000044968.16	Napepld	Napepld	242864	N-acyl phosphatidylethanolamine phospholipase D	149.0415007868859	-0.019374642617966134	0.07231489468777717	0.4266543006899813	0.8671455897311797
ENSMUSG00000032855.6	Pkd1	Pkd1	18763	polycystin 1, transient receptor potential channel interacting	1075.1166078137016	-0.025051059481611918	0.05995466416541923	0.42670570419827425	0.8671455897311797
ENSMUSG00000056459.14	Zbtb25	Zbtb25	109929	zinc finger and BTB domain containing 25	1157.4817961971298	0.025540577509317305	0.058546149908858224	0.4267173360245399	0.8671455897311797
ENSMUSG00000113680.1	NA	ENSMUSG00000113680.1	NA	NA	6.207332031328521	-0.008196644744734373	0.09416634280936444	0.4267199819862299	NA
ENSMUSG00000032582.14	Rbm6	Rbm6	19654	RNA binding motif protein 6	3703.7116425397476	-0.02675874921174941	0.05320441072270172	0.4268212059374038	0.8672145007048119
ENSMUSG00000103149.1	NA	ENSMUSG00000103149.1	NA	NA	12.360153878535012	-0.007943849604106502	0.09461129727672114	0.4269040462339871	NA
ENSMUSG00000031994.13	Adamts8	Adamts8	30806	ADAM metallopeptidase with thrombospondin type 1 motif 8	4.8350403210146355	-0.0068472885931228945	0.09659071855696354	0.42694704735312217	NA
ENSMUSG00000062797.13	Hikeshi	Hikeshi	67669	heat shock protein nuclear import factor	2028.7771431112658	-0.026224253421102253	0.05607672844498986	0.4269488356066299	0.8673316562077654
ENSMUSG00000106262.1	NA	ENSMUSG00000106262.1	NA	NA	1.4134782291108807	-0.004138718109394139	0.10145768236092075	0.42696422654832705	NA
ENSMUSG00000030681.18	Mvp	Mvp	78388	major vault protein	718.12666474653	0.024351401811346377	0.061686733116658024	0.42701990745740853	0.8673338969100503
ENSMUSG00000085762.1	NA	ENSMUSG00000085762.1	NA	NA	16.195952007347024	-0.004048546312938115	0.10163325400767183	0.4270343350432824	NA
ENSMUSG00000025969.15	Nrp2	Nrp2	18187	neuropilin 2	83.11968299136764	-0.015178913418533212	0.08124667562640457	0.42718240947050334	0.8674161486523103
ENSMUSG00000029923.4	Rab19	Rab19	19331	RAB19, member RAS oncogene family	2459.9588251878904	0.02661192327747767	0.05406166366066059	0.42720035394662426	0.8674161486523103
ENSMUSG00000005371.15	Fbxo11	Fbxo11	225055	F-box protein 11	1149.6039453789563	-0.025302751753215676	0.05915501997189018	0.42730100166431445	0.8674784173977796
ENSMUSG00000026822.14	Lcn2	Lcn2	16819	lipocalin 2	2.1148340070559857	-0.00333639484221609	0.1032809540687238	0.42743321382995464	NA
ENSMUSG00000115451.1	NA	ENSMUSG00000115451.1	NA	NA	1.9909826055137252	0.004869163055972179	0.10009912293792265	0.4274646247592756	NA
ENSMUSG00000108238.1	NA	ENSMUSG00000108238.1	NA	NA	163.87698452926384	-0.01810185692864299	0.07495011987167871	0.4274840299742441	0.8676279521902027
ENSMUSG00000040697.10	Dnajc16	Dnajc16	214063	DnaJ heat shock protein family (Hsp40) member C16	362.51238285870573	-0.024199779835272335	0.06198185697789943	0.42751464439962555	0.8676279521902027
ENSMUSG00000061474.11	Mrps36	Mrps36	66128	mitochondrial ribosomal protein S36	1132.583342898811	0.025244971320925375	0.059274243251708186	0.4275865101931574	0.8676317532090979
ENSMUSG00000034968.3	Lbx2	Lbx2	16815	ladybird homeobox 2	1.678353584785804	-0.004725580453973875	0.10034901910431898	0.4276642623623935	NA
ENSMUSG00000103825.1	NA	ENSMUSG00000103825.1	NA	NA	1.6337786812670467	-0.004859015637348566	0.10010945529687248	0.4277026854745385	NA
ENSMUSG00000020231.15	Dip2a	Dip2a	64451	disco interacting protein 2 homolog A	309.94328830545174	-0.022405619238627317	0.06589565161268306	0.42772629163742665	0.8676442121968074
ENSMUSG00000029671.15	Wnt16	Wnt16	93735	wingless-type MMTV integration site family, member 16	3.7533761575804365	0.006405302641029018	0.09735137702539574	0.42782267369422006	NA
ENSMUSG00000018672.15	Copz2	Copz2	56358	coatomer protein complex, subunit zeta 2	9.08507597003353	0.008079310459512585	0.09431977251789382	0.4278579657142097	NA
ENSMUSG00000099413.1	Gm17767	Gm17767	100045066	predicted gene, 17767	5.276391264879555	-0.006259629399379073	0.09761133328330783	0.4278817653399413	NA
ENSMUSG00000022858.16	Tra2b	Tra2b	20462	transformer 2 beta	3990.8968686535495	-0.023173398805663905	0.06424490077710045	0.4279034818114322	0.8676442121968074
ENSMUSG00000084755.1	NA	ENSMUSG00000084755.1	NA	NA	17.037511407826596	-0.011304546174272467	0.08859395554759293	0.4280321640429406	NA
ENSMUSG00000050150.16	Slc9b1	Slc9b1	74446	solute carrier family 9, subfamily B (NHA1, cation proton antiporter 1), member 1	4.907293063261494	-0.007091174063045667	0.09610013495062847	0.42803708628631854	NA
ENSMUSG00000050229.3	Pigm	Pigm	67556	phosphatidylinositol glycan anchor biosynthesis, class M	811.9889000612434	-0.026296081115336895	0.05547506975986188	0.4280468985435983	0.8676442121968074
ENSMUSG00000036864.16	Proser3	Proser3	333193	proline and serine rich 3	123.13980929236558	-0.01970949415885747	0.07145074988886754	0.4281063047430322	0.8676442121968074
ENSMUSG00000041215.16	Yeats2	Yeats2	208146	YEATS domain containing 2	1588.8144134356262	0.024649024989055347	0.06079821638641881	0.4281097786966466	0.8676442121968074
ENSMUSG00000074277.4	Phldb3	Phldb3	232970	pleckstrin homology like domain, family B, member 3	80.57970921952362	-0.017081646427401613	0.07708712514439141	0.42819220319800055	0.8676442121968074
ENSMUSG00000110088.1	NA	ENSMUSG00000110088.1	NA	NA	545.5666275438853	-0.021530209069069918	0.06765850278523818	0.4281994980710219	0.8676442121968074
ENSMUSG00000060260.13	Pwwp2b	Pwwp2b	101631	PWWP domain containing 2B	21.95727822287008	0.0118815288740271	0.08754648123063939	0.4282172765701669	NA
ENSMUSG00000031387.14	Renbp	Renbp	19703	renin binding protein	52.46326884445474	0.014825964749152785	0.08187606801311394	0.4282666733551277	0.8676442121968074
ENSMUSG00000036833.16	Pnpla7	Pnpla7	241274	patatin-like phospholipase domain containing 7	4286.520954978414	0.026884072990339885	0.05048951516475573	0.42827003332055086	0.8676442121968074
ENSMUSG00000045064.5	Zc2hc1c	Zc2hc1c	72350	zinc finger, C2HC-type containing 1C	15.903817533965073	-0.011000650685084773	0.08911827024795664	0.428270658396288	NA
ENSMUSG00000078878.9	Gm14305	Gm14305	100043387	predicted gene 14305	31.097155579928724	-0.013323999342682314	0.08485684186493211	0.4283095873643539	NA
ENSMUSG00000058793.14	Cds2	Cds2	110911	CDP-diacylglycerol synthase 2	2938.763599787923	-0.026276999026100752	0.05549100341971503	0.4283140986914388	0.8676442121968074
ENSMUSG00000118382.1	NA	ENSMUSG00000118382.1	NA	NA	24.96273019165705	-0.011802331040147591	0.08768134359252559	0.4283376586543186	NA
ENSMUSG00000052488.7	Cherp	Cherp	27967	calcium homeostasis endoplasmic reticulum protein	2316.660285545621	0.0259576789808437	0.056809870412957	0.4283625829819669	0.8676442121968074
ENSMUSG00000115615.1	NA	ENSMUSG00000115615.1	NA	NA	3.4945162659267757	0.006145325954877191	0.09779189769751567	0.42850284169875213	NA
ENSMUSG00000043110.2	Lrrn4	Lrrn4	320974	leucine rich repeat neuronal 4	17.498449993621545	0.009855310286272963	0.09112400773744737	0.42851056798204523	NA
ENSMUSG00000017737.2	Mmp9	Mmp9	17395	matrix metallopeptidase 9	9.417282325168701	0.009083184616288115	0.09248599842033585	0.42857847242234864	NA
ENSMUSG00000076489.2	Trbj1-7	Trbj1-7	100125254	T cell receptor beta joining 1-7	205.22915879046627	-0.01952108313547018	0.07178619184118631	0.42867655056052045	0.8680907180233277
ENSMUSG00000084941.1	Gm11944	Gm11944	100302648	predicted gene 11944	29.393645585517586	-0.013600989436732032	0.08428918668401753	0.42871313674272965	NA
ENSMUSG00000032583.7	Mon1a	Mon1a	72825	MON1 homolog A, secretory traffciking associated	864.3487920080173	0.02377310863426263	0.06281462988595028	0.42872308613575444	0.8680907180233277
ENSMUSG00000108660.1	Gm21284	Gm21284	100861870	predicted gene, 21284	1.7783650666537727	0.004065713832765283	0.10154787459174144	0.4287438855584835	NA
ENSMUSG00000105641.1	NA	ENSMUSG00000105641.1	NA	NA	4.796552997654448	0.0069004043152368685	0.09640870938712559	0.428883685545216	NA
ENSMUSG00000085696.8	Hoxaas3	Hoxaas3	72628	Hoxa cluster antisense RNA 3	9.437134127492216	0.0064646251809028915	0.09719943431301264	0.4288935385184582	NA
ENSMUSG00000023143.10	Nagpa	Nagpa	27426	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	706.9332582368302	0.02341679920883971	0.0635624432633137	0.4291385683630554	0.868486016038112
ENSMUSG00000030707.15	Coro1a	Coro1a	12721	coronin, actin binding protein 1A	29727.97303815688	0.026696464683231145	0.046848462738307395	0.42914724418936673	0.868486016038112
ENSMUSG00000010608.15	Rbm25	Rbm25	67039	RNA binding motif protein 25	7773.771948144575	-0.026830221480642468	0.05056390761945553	0.42914747263855435	0.868486016038112
ENSMUSG00000025868.6	Higd2a	Higd2a	67044	HIG1 domain family, member 2A	2017.7453679630098	-0.02667515433915388	0.052731716866606396	0.42919855874874757	0.868486016038112
ENSMUSG00000093476.1	NA	ENSMUSG00000093476.1	NA	NA	5.449948469594422	0.007393395564581286	0.0954945074644685	0.42925155065888393	NA
ENSMUSG00000031749.12	St3gal2	St3gal2	20444	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	152.53205454931117	0.017591203544955816	0.07585534900455654	0.429384377687276	0.8687202131241183
ENSMUSG00000107499.1	Ccdc142	Ccdc142	243510	coiled-coil domain containing 142	3.2760316103542233	-0.005869473264557461	0.09824817621974086	0.4295089259249075	NA
